photo_cod,image_path,hpi,ivr
VI1723,out_img_norm/VI1723_yolo.png,2,7
VI744,out_img_norm/VI744_yolo.png,0,0
VI818,out_img_norm/VI818_yolo.png,2,1
VI3675,out_img_norm/VI3675_yolo.png,3,1
VI1438,out_img_norm/VI1438_yolo.png,0,0
VI3606,out_img_norm/VI3606_yolo.png,2,1
VI2723,out_img_norm/VI2723_yolo.png,1,1
VI1097,out_img_norm/VI1097_yolo.png,1,6
VI1943,out_img_norm/VI1943_yolo.png,5,0
GI244,out_img_norm/GI244_yolo.png,3,1
GI42,out_img_norm/GI42_yolo.png,1,7
VI486,out_img_norm/VI486_yolo.png,1,7
VI816,out_img_norm/VI816_yolo.png,1,7
VI3663,out_img_norm/VI3663_yolo.png,2,1
VI1982,out_img_norm/VI1982_yolo.png,1,7
GI137,out_img_norm/GI137_yolo.png,0,0
VI575,out_img_norm/VI575_yolo.png,1,3
VI2686,out_img_norm/VI2686_yolo.png,1,7
VI2619,out_img_norm/VI2619_yolo.png,3,1
VI1925,out_img_norm/VI1925_yolo.png,0,0
VI1220,out_img_norm/VI1220_yolo.png,3,2
VI1430,out_img_norm/VI1430_yolo.png,0,0
VI464,out_img_norm/VI464_yolo.png,1,7
VI3116,out_img_norm/VI3116_yolo.png,0,0
VI44,out_img_norm/VI44_yolo.png,0,0
VI164,out_img_norm/VI164_yolo.png,3,6
VI3201,out_img_norm/VI3201_yolo.png,2,1
VI790,out_img_norm/VI790_yolo.png,1,5
VI4274,out_img_norm/VI4274_yolo.png,1,2
VI3215,out_img_norm/VI3215_yolo.png,0,0
VI159,out_img_norm/VI159_yolo.png,1,7
VI746,out_img_norm/VI746_yolo.png,1,7
VI1774,out_img_norm/VI1774_yolo.png,2,1
VI2826,out_img_norm/VI2826_yolo.png,3,1
GI664,out_img_norm/GI664_yolo.png,0,0
GI289,out_img_norm/GI289_yolo.png,0,0
VI378,out_img_norm/VI378_yolo.png,0,0
VI254,out_img_norm/VI254_yolo.png,1,7
VI2713,out_img_norm/VI2713_yolo.png,1,7
VI2777,out_img_norm/VI2777_yolo.png,3,1
VI1231,out_img_norm/VI1231_yolo.png,1,6
GI223,out_img_norm/GI223_yolo.png,5,0
GI622,out_img_norm/GI622_yolo.png,2,7
VI3102,out_img_norm/VI3102_yolo.png,0,0
VI1729,out_img_norm/VI1729_yolo.png,1,7
VI672,out_img_norm/VI672_yolo.png,5,0
GI248,out_img_norm/GI248_yolo.png,3,1
VI2732,out_img_norm/VI2732_yolo.png,4,1
VI4031,out_img_norm/VI4031_yolo.png,1,1
VI4198,out_img_norm/VI4198_yolo.png,1,3
GI267,out_img_norm/GI267_yolo.png,5,0
VI4250,out_img_norm/VI4250_yolo.png,2,5
GI645,out_img_norm/GI645_yolo.png,1,7
VI3273,out_img_norm/VI3273_yolo.png,0,0
VI981,out_img_norm/VI981_yolo.png,1,2
VI3666,out_img_norm/VI3666_yolo.png,2,1
GI792,out_img_norm/GI792_yolo.png,0,0
VI2433,out_img_norm/VI2433_yolo.png,1,7
VI1033,out_img_norm/VI1033_yolo.png,1,7
GI367,out_img_norm/GI367_yolo.png,0,0
VI472,out_img_norm/VI472_yolo.png,1,7
VI3234,out_img_norm/VI3234_yolo.png,1,1
VI1166,out_img_norm/VI1166_yolo.png,1,6
VI1164,out_img_norm/VI1164_yolo.png,1,2
GI879,out_img_norm/GI879_yolo.png,1,1
GI589,out_img_norm/GI589_yolo.png,5,0
VI2027,out_img_norm/VI2027_yolo.png,4,7
VI1094,out_img_norm/VI1094_yolo.png,1,7
VI3222,out_img_norm/VI3222_yolo.png,0,0
VI1478,out_img_norm/VI1478_yolo.png,1,6
VI2628,out_img_norm/VI2628_yolo.png,5,0
VI2992,out_img_norm/VI2992_yolo.png,5,0
GI724,out_img_norm/GI724_yolo.png,5,0
VI2697,out_img_norm/VI2697_yolo.png,0,0
VI3163,out_img_norm/VI3163_yolo.png,1,1
VI3254,out_img_norm/VI3254_yolo.png,3,7
VI3656,out_img_norm/VI3656_yolo.png,2,1
GI652,out_img_norm/GI652_yolo.png,1,7
VI2884,out_img_norm/VI2884_yolo.png,3,7
VI3338,out_img_norm/VI3338_yolo.png,4,5
VI1174,out_img_norm/VI1174_yolo.png,1,6
VI1488,out_img_norm/VI1488_yolo.png,2,7
VI2030,out_img_norm/VI2030_yolo.png,2,7
VI2985,out_img_norm/VI2985_yolo.png,0,0
VI2069,out_img_norm/VI2069_yolo.png,1,7
GI120,out_img_norm/GI120_yolo.png,4,7
VI1238,out_img_norm/VI1238_yolo.png,5,0
VI1275,out_img_norm/VI1275_yolo.png,6,0
VI948,out_img_norm/VI948_yolo.png,5,0
GI273,out_img_norm/GI273_yolo.png,4,1
GI315,out_img_norm/GI315_yolo.png,2,1
VI1049,out_img_norm/VI1049_yolo.png,2,2
VI814,out_img_norm/VI814_yolo.png,1,2
VI2485,out_img_norm/VI2485_yolo.png,1,7
VI1130,out_img_norm/VI1130_yolo.png,0,0
VI1513,out_img_norm/VI1513_yolo.png,0,0
VI1460,out_img_norm/VI1460_yolo.png,1,7
VI2282,out_img_norm/VI2282_yolo.png,0,0
GI222,out_img_norm/GI222_yolo.png,5,0
VI735,out_img_norm/VI735_yolo.png,1,1
VI1342,out_img_norm/VI1342_yolo.png,5,0
GI903,out_img_norm/GI903_yolo.png,4,1
GI805,out_img_norm/GI805_yolo.png,1,7
GI314,out_img_norm/GI314_yolo.png,1,1
GI343,out_img_norm/GI343_yolo.png,1,4
VI876,out_img_norm/VI876_yolo.png,5,0
VI2202,out_img_norm/VI2202_yolo.png,2,2
VI591,out_img_norm/VI591_yolo.png,0,0
VI267,out_img_norm/VI267_yolo.png,1,7
VI3676,out_img_norm/VI3676_yolo.png,2,1
VI3681,out_img_norm/VI3681_yolo.png,0,0
VI1743,out_img_norm/VI1743_yolo.png,1,5
VI2483,out_img_norm/VI2483_yolo.png,0,0
VI1754,out_img_norm/VI1754_yolo.png,1,1
VI646,out_img_norm/VI646_yolo.png,1,7
VI1778,out_img_norm/VI1778_yolo.png,1,7
VI1341,out_img_norm/VI1341_yolo.png,6,0
GI278,out_img_norm/GI278_yolo.png,0,0
VI2896,out_img_norm/VI2896_yolo.png,3,7
VI808,out_img_norm/VI808_yolo.png,4,1
GI161,out_img_norm/GI161_yolo.png,0,0
VI140,out_img_norm/VI140_yolo.png,1,7
VI1032,out_img_norm/VI1032_yolo.png,1,6
VI631,out_img_norm/VI631_yolo.png,1,6
VI3224,out_img_norm/VI3224_yolo.png,0,0
VI2241,out_img_norm/VI2241_yolo.png,0,0
VI724,out_img_norm/VI724_yolo.png,1,7
VI2032,out_img_norm/VI2032_yolo.png,6,0
VI3339,out_img_norm/VI3339_yolo.png,1,2
VI959,out_img_norm/VI959_yolo.png,5,0
VI1135,out_img_norm/VI1135_yolo.png,1,7
VI2008,out_img_norm/VI2008_yolo.png,1,7
VI2923,out_img_norm/VI2923_yolo.png,2,1
VI1317,out_img_norm/VI1317_yolo.png,5,0
VI3404,out_img_norm/VI3404_yolo.png,1,7
VI473,out_img_norm/VI473_yolo.png,2,4
VI1414,out_img_norm/VI1414_yolo.png,2,7
VI1570,out_img_norm/VI1570_yolo.png,1,7
VI76,out_img_norm/VI76_yolo.png,1,7
VI2010,out_img_norm/VI2010_yolo.png,0,0
VI1283,out_img_norm/VI1283_yolo.png,5,0
GI1062,out_img_norm/GI1062_yolo.png,2,7
VI2278,out_img_norm/VI2278_yolo.png,1,7
VI2157,out_img_norm/VI2157_yolo.png,1,7
VI2147,out_img_norm/VI2147_yolo.png,1,7
GI99,out_img_norm/GI99_yolo.png,0,0
VI3976,out_img_norm/VI3976_yolo.png,2,3
VI1672,out_img_norm/VI1672_yolo.png,3,2
VI691,out_img_norm/VI691_yolo.png,1,7
GI521,out_img_norm/GI521_yolo.png,5,0
GI735,out_img_norm/GI735_yolo.png,5,0
VI3561,out_img_norm/VI3561_yolo.png,1,3
VI2810,out_img_norm/VI2810_yolo.png,2,1
VI4353,out_img_norm/VI4353_yolo.png,3,4
VI3971,out_img_norm/VI3971_yolo.png,1,2
VI2205,out_img_norm/VI2205_yolo.png,1,7
VI2005,out_img_norm/VI2005_yolo.png,0,0
VI3178,out_img_norm/VI3178_yolo.png,0,0
GI636,out_img_norm/GI636_yolo.png,4,7
GI757,out_img_norm/GI757_yolo.png,0,0
GI28,out_img_norm/GI28_yolo.png,2,7
VI4302,out_img_norm/VI4302_yolo.png,1,6
VI2118,out_img_norm/VI2118_yolo.png,1,7
VI1707,out_img_norm/VI1707_yolo.png,2,1
VI2155,out_img_norm/VI2155_yolo.png,1,7
VI3760,out_img_norm/VI3760_yolo.png,1,7
VI4110,out_img_norm/VI4110_yolo.png,1,7
VI1559,out_img_norm/VI1559_yolo.png,1,1
VI2384,out_img_norm/VI2384_yolo.png,1,1
GI393,out_img_norm/GI393_yolo.png,0,0
VI1591,out_img_norm/VI1591_yolo.png,1,1
VI1676,out_img_norm/VI1676_yolo.png,1,1
VI2459,out_img_norm/VI2459_yolo.png,0,0
VI553,out_img_norm/VI553_yolo.png,0,0
VI512,out_img_norm/VI512_yolo.png,1,7
VI3520,out_img_norm/VI3520_yolo.png,3,1
VI3394,out_img_norm/VI3394_yolo.png,1,7
VI1907,out_img_norm/VI1907_yolo.png,1,1
VI2135,out_img_norm/VI2135_yolo.png,1,7
GI507,out_img_norm/GI507_yolo.png,1,7
VI3414,out_img_norm/VI3414_yolo.png,0,0
VI4339,out_img_norm/VI4339_yolo.png,0,0
VI4481,out_img_norm/VI4481_yolo.png,1,2
VI1546,out_img_norm/VI1546_yolo.png,1,4
VI824,out_img_norm/VI824_yolo.png,2,2
VI2401,out_img_norm/VI2401_yolo.png,6,0
VI221,out_img_norm/VI221_yolo.png,1,7
GI538,out_img_norm/GI538_yolo.png,0,0
GI819,out_img_norm/GI819_yolo.png,0,0
VI2422,out_img_norm/VI2422_yolo.png,1,7
VI1714,out_img_norm/VI1714_yolo.png,1,1
VI3659,out_img_norm/VI3659_yolo.png,1,1
VI3605,out_img_norm/VI3605_yolo.png,2,1
VI574,out_img_norm/VI574_yolo.png,0,0
VI1828,out_img_norm/VI1828_yolo.png,1,7
VI465,out_img_norm/VI465_yolo.png,1,6
VI3741,out_img_norm/VI3741_yolo.png,1,6
VI2297,out_img_norm/VI2297_yolo.png,1,3
GI810,out_img_norm/GI810_yolo.png,0,0
VI4298,out_img_norm/VI4298_yolo.png,1,7
VI2097,out_img_norm/VI2097_yolo.png,1,7
VI1207,out_img_norm/VI1207_yolo.png,4,1
GI32,out_img_norm/GI32_yolo.png,2,7
VI211,out_img_norm/VI211_yolo.png,1,7
VI4008,out_img_norm/VI4008_yolo.png,1,1
GI839,out_img_norm/GI839_yolo.png,1,7
VI3998,out_img_norm/VI3998_yolo.png,2,1
VI2878,out_img_norm/VI2878_yolo.png,3,1
VI3395,out_img_norm/VI3395_yolo.png,0,0
VI1673,out_img_norm/VI1673_yolo.png,1,1
VI380,out_img_norm/VI380_yolo.png,1,6
GI785,out_img_norm/GI785_yolo.png,0,0
VI2789,out_img_norm/VI2789_yolo.png,2,1
VI3244,out_img_norm/VI3244_yolo.png,1,1
VI2112,out_img_norm/VI2112_yolo.png,1,7
VI1977,out_img_norm/VI1977_yolo.png,1,7
VI2179,out_img_norm/VI2179_yolo.png,1,7
VI2110,out_img_norm/VI2110_yolo.png,5,0
VI678,out_img_norm/VI678_yolo.png,1,6
GI812,out_img_norm/GI812_yolo.png,0,0
VI2479,out_img_norm/VI2479_yolo.png,1,7
VI1399,out_img_norm/VI1399_yolo.png,0,0
VI680,out_img_norm/VI680_yolo.png,0,0
VI4441,out_img_norm/VI4441_yolo.png,1,7
VI1775,out_img_norm/VI1775_yolo.png,2,1
VI1636,out_img_norm/VI1636_yolo.png,1,7
VI1244,out_img_norm/VI1244_yolo.png,5,0
VI3487,out_img_norm/VI3487_yolo.png,0,0
VI421,out_img_norm/VI421_yolo.png,1,7
VI603,out_img_norm/VI603_yolo.png,0,0
VI1055,out_img_norm/VI1055_yolo.png,1,5
VI1904,out_img_norm/VI1904_yolo.png,1,7
VI3307,out_img_norm/VI3307_yolo.png,0,0
VI527,out_img_norm/VI527_yolo.png,1,6
VI1975,out_img_norm/VI1975_yolo.png,5,0
GI147,out_img_norm/GI147_yolo.png,0,0
VI4166,out_img_norm/VI4166_yolo.png,2,6
VI459,out_img_norm/VI459_yolo.png,1,7
GI690,out_img_norm/GI690_yolo.png,1,7
VI2180,out_img_norm/VI2180_yolo.png,0,0
VI3514,out_img_norm/VI3514_yolo.png,5,0
VI561,out_img_norm/VI561_yolo.png,1,6
VI3378,out_img_norm/VI3378_yolo.png,1,6
VI1472,out_img_norm/VI1472_yolo.png,0,0
GI911,out_img_norm/GI911_yolo.png,1,7
GI286,out_img_norm/GI286_yolo.png,0,0
VI3019,out_img_norm/VI3019_yolo.png,6,0
VI1451,out_img_norm/VI1451_yolo.png,1,7
VI862,out_img_norm/VI862_yolo.png,4,1
VI1967,out_img_norm/VI1967_yolo.png,0,0
GI277,out_img_norm/GI277_yolo.png,2,1
VI1765,out_img_norm/VI1765_yolo.png,1,1
VI1863,out_img_norm/VI1863_yolo.png,1,1
VI3981,out_img_norm/VI3981_yolo.png,2,6
VI4244,out_img_norm/VI4244_yolo.png,2,6
VI310,out_img_norm/VI310_yolo.png,0,0
VI3379,out_img_norm/VI3379_yolo.png,1,6
VI1274,out_img_norm/VI1274_yolo.png,6,0
VI2757,out_img_norm/VI2757_yolo.png,6,0
VI1043,out_img_norm/VI1043_yolo.png,1,7
VI2043,out_img_norm/VI2043_yolo.png,1,7
VI3569,out_img_norm/VI3569_yolo.png,0,0
VI1242,out_img_norm/VI1242_yolo.png,5,0
GI268,out_img_norm/GI268_yolo.png,4,1
VI2109,out_img_norm/VI2109_yolo.png,6,0
VI135,out_img_norm/VI135_yolo.png,1,7
VI2859,out_img_norm/VI2859_yolo.png,0,0
VI2443,out_img_norm/VI2443_yolo.png,0,0
VI890,out_img_norm/VI890_yolo.png,1,5
VI1132,out_img_norm/VI1132_yolo.png,5,0
VI2465,out_img_norm/VI2465_yolo.png,0,0
VI3243,out_img_norm/VI3243_yolo.png,0,0
VI4408,out_img_norm/VI4408_yolo.png,4,1
VI127,out_img_norm/VI127_yolo.png,1,7
VI4149,out_img_norm/VI4149_yolo.png,1,7
GI571,out_img_norm/GI571_yolo.png,0,0
VI1440,out_img_norm/VI1440_yolo.png,1,1
GI749,out_img_norm/GI749_yolo.png,1,7
VI2983,out_img_norm/VI2983_yolo.png,1,3
VI2482,out_img_norm/VI2482_yolo.png,0,0
VI716,out_img_norm/VI716_yolo.png,1,7
VI2128,out_img_norm/VI2128_yolo.png,0,0
GI780,out_img_norm/GI780_yolo.png,0,0
VI4081,out_img_norm/VI4081_yolo.png,4,1
VI3134,out_img_norm/VI3134_yolo.png,1,6
VI538,out_img_norm/VI538_yolo.png,1,6
VI2760,out_img_norm/VI2760_yolo.png,6,0
VI4220,out_img_norm/VI4220_yolo.png,3,3
VI831,out_img_norm/VI831_yolo.png,0,0
VI3463,out_img_norm/VI3463_yolo.png,0,0
VI4412,out_img_norm/VI4412_yolo.png,0,0
VI3062,out_img_norm/VI3062_yolo.png,1,3
VI4297,out_img_norm/VI4297_yolo.png,2,6
VI1477,out_img_norm/VI1477_yolo.png,1,7
VI950,out_img_norm/VI950_yolo.png,5,0
VI1378,out_img_norm/VI1378_yolo.png,0,0
VI2949,out_img_norm/VI2949_yolo.png,3,2
VI700,out_img_norm/VI700_yolo.png,1,7
VI4334,out_img_norm/VI4334_yolo.png,5,0
VI3158,out_img_norm/VI3158_yolo.png,0,0
VI2200,out_img_norm/VI2200_yolo.png,0,0
VI534,out_img_norm/VI534_yolo.png,2,2
GI497,out_img_norm/GI497_yolo.png,2,7
VI2952,out_img_norm/VI2952_yolo.png,2,1
VI1835,out_img_norm/VI1835_yolo.png,1,7
VI3040,out_img_norm/VI3040_yolo.png,4,1
VI772,out_img_norm/VI772_yolo.png,5,0
VI2604,out_img_norm/VI2604_yolo.png,5,0
VI4438,out_img_norm/VI4438_yolo.png,0,0
VI551,out_img_norm/VI551_yolo.png,1,7
VI1469,out_img_norm/VI1469_yolo.png,0,0
VI2197,out_img_norm/VI2197_yolo.png,0,0
VI1973,out_img_norm/VI1973_yolo.png,0,0
VI1906,out_img_norm/VI1906_yolo.png,1,5
GI202,out_img_norm/GI202_yolo.png,3,1
VI1355,out_img_norm/VI1355_yolo.png,5,0
VI539,out_img_norm/VI539_yolo.png,0,0
VI3980,out_img_norm/VI3980_yolo.png,1,7
GI675,out_img_norm/GI675_yolo.png,0,0
VI1740,out_img_norm/VI1740_yolo.png,1,7
VI2971,out_img_norm/VI2971_yolo.png,4,1
VI2248,out_img_norm/VI2248_yolo.png,1,1
VI2844,out_img_norm/VI2844_yolo.png,2,1
VI2729,out_img_norm/VI2729_yolo.png,2,1
GI532,out_img_norm/GI532_yolo.png,0,0
VI3068,out_img_norm/VI3068_yolo.png,2,6
VI365,out_img_norm/VI365_yolo.png,1,4
VI557,out_img_norm/VI557_yolo.png,1,7
VI2359,out_img_norm/VI2359_yolo.png,0,0
VI1979,out_img_norm/VI1979_yolo.png,1,7
GI50,out_img_norm/GI50_yolo.png,5,0
VI2444,out_img_norm/VI2444_yolo.png,1,7
VI4182,out_img_norm/VI4182_yolo.png,0,0
GI7,out_img_norm/GI7_yolo.png,1,6
GI295,out_img_norm/GI295_yolo.png,3,1
VI3153,out_img_norm/VI3153_yolo.png,1,7
VI999,out_img_norm/VI999_yolo.png,2,2
GI519,out_img_norm/GI519_yolo.png,0,0
VI850,out_img_norm/VI850_yolo.png,1,2
VI4229,out_img_norm/VI4229_yolo.png,0,0
VI3344,out_img_norm/VI3344_yolo.png,1,2
VI2153,out_img_norm/VI2153_yolo.png,6,0
VI1542,out_img_norm/VI1542_yolo.png,1,1
VI3451,out_img_norm/VI3451_yolo.png,1,7
GI750,out_img_norm/GI750_yolo.png,1,7
VI1284,out_img_norm/VI1284_yolo.png,6,0
VI1245,out_img_norm/VI1245_yolo.png,5,0
VI2320,out_img_norm/VI2320_yolo.png,0,0
VI2352,out_img_norm/VI2352_yolo.png,0,0
VI277,out_img_norm/VI277_yolo.png,1,7
VI1483,out_img_norm/VI1483_yolo.png,0,0
VI1366,out_img_norm/VI1366_yolo.png,1,6
VI371,out_img_norm/VI371_yolo.png,1,2
VI1886,out_img_norm/VI1886_yolo.png,1,3
VI733,out_img_norm/VI733_yolo.png,1,7
VI4360,out_img_norm/VI4360_yolo.png,2,6
VI3391,out_img_norm/VI3391_yolo.png,0,0
VI3547,out_img_norm/VI3547_yolo.png,0,0
VI528,out_img_norm/VI528_yolo.png,1,6
GI612,out_img_norm/GI612_yolo.png,0,0
VI2078,out_img_norm/VI2078_yolo.png,5,7
VI1224,out_img_norm/VI1224_yolo.png,2,2
VI905,out_img_norm/VI905_yolo.png,5,0
VI1890,out_img_norm/VI1890_yolo.png,1,1
VI1113,out_img_norm/VI1113_yolo.png,1,7
GI619,out_img_norm/GI619_yolo.png,0,0
GI929,out_img_norm/GI929_yolo.png,1,7
VI3351,out_img_norm/VI3351_yolo.png,2,5
VI1648,out_img_norm/VI1648_yolo.png,0,0
VI2198,out_img_norm/VI2198_yolo.png,0,0
GI536,out_img_norm/GI536_yolo.png,1,7
VI789,out_img_norm/VI789_yolo.png,1,3
VI117,out_img_norm/VI117_yolo.png,1,7
GI108,out_img_norm/GI108_yolo.png,5,0
GI892,out_img_norm/GI892_yolo.png,1,7
VI3599,out_img_norm/VI3599_yolo.png,0,0
VI1344,out_img_norm/VI1344_yolo.png,5,0
VI3499,out_img_norm/VI3499_yolo.png,1,7
GI680,out_img_norm/GI680_yolo.png,0,0
VI2264,out_img_norm/VI2264_yolo.png,1,2
VI2906,out_img_norm/VI2906_yolo.png,2,1
GI373,out_img_norm/GI373_yolo.png,0,0
GI346,out_img_norm/GI346_yolo.png,1,7
VI3316,out_img_norm/VI3316_yolo.png,0,0
VI1585,out_img_norm/VI1585_yolo.png,5,0
VI3544,out_img_norm/VI3544_yolo.png,0,0
GI171,out_img_norm/GI171_yolo.png,3,7
VI654,out_img_norm/VI654_yolo.png,1,6
VI3103,out_img_norm/VI3103_yolo.png,0,0
VI143,out_img_norm/VI143_yolo.png,1,7
VI2423,out_img_norm/VI2423_yolo.png,2,7
VI4146,out_img_norm/VI4146_yolo.png,0,0
GI142,out_img_norm/GI142_yolo.png,0,0
VI1562,out_img_norm/VI1562_yolo.png,1,1
VI995,out_img_norm/VI995_yolo.png,1,3
VI287,out_img_norm/VI287_yolo.png,1,7
VI4126,out_img_norm/VI4126_yolo.png,2,7
VI153,out_img_norm/VI153_yolo.png,1,7
VI4233,out_img_norm/VI4233_yolo.png,2,1
VI2709,out_img_norm/VI2709_yolo.png,1,7
GI835,out_img_norm/GI835_yolo.png,3,3
VI3424,out_img_norm/VI3424_yolo.png,0,0
VI681,out_img_norm/VI681_yolo.png,1,6
VI2171,out_img_norm/VI2171_yolo.png,2,7
GI255,out_img_norm/GI255_yolo.png,5,0
VI1726,out_img_norm/VI1726_yolo.png,2,1
VI4403,out_img_norm/VI4403_yolo.png,0,0
VI246,out_img_norm/VI246_yolo.png,0,0
VI3738,out_img_norm/VI3738_yolo.png,0,0
VI1844,out_img_norm/VI1844_yolo.png,1,1
VI2863,out_img_norm/VI2863_yolo.png,2,1
VI1505,out_img_norm/VI1505_yolo.png,1,1
VI3214,out_img_norm/VI3214_yolo.png,1,7
VI1894,out_img_norm/VI1894_yolo.png,1,1
VI1500,out_img_norm/VI1500_yolo.png,1,4
VI1881,out_img_norm/VI1881_yolo.png,1,7
VI708,out_img_norm/VI708_yolo.png,1,7
VI1808,out_img_norm/VI1808_yolo.png,1,2
VI3735,out_img_norm/VI3735_yolo.png,0,0
GI509,out_img_norm/GI509_yolo.png,1,7
GI36,out_img_norm/GI36_yolo.png,0,0
VI1266,out_img_norm/VI1266_yolo.png,6,0
VI3231,out_img_norm/VI3231_yolo.png,0,0
VI339,out_img_norm/VI339_yolo.png,1,3
VI2938,out_img_norm/VI2938_yolo.png,1,1
VI4282,out_img_norm/VI4282_yolo.png,1,7
VI1259,out_img_norm/VI1259_yolo.png,2,2
VI2334,out_img_norm/VI2334_yolo.png,2,2
VI766,out_img_norm/VI766_yolo.png,1,1
VI3159,out_img_norm/VI3159_yolo.png,1,7
VI4170,out_img_norm/VI4170_yolo.png,2,7
VI4004,out_img_norm/VI4004_yolo.png,1,7
VI1801,out_img_norm/VI1801_yolo.png,1,7
VI350,out_img_norm/VI350_yolo.png,1,7
GI328,out_img_norm/GI328_yolo.png,3,1
VI2204,out_img_norm/VI2204_yolo.png,0,0
VI3505,out_img_norm/VI3505_yolo.png,2,1
VI3228,out_img_norm/VI3228_yolo.png,0,0
GI523,out_img_norm/GI523_yolo.png,1,7
GI357,out_img_norm/GI357_yolo.png,0,0
VI4155,out_img_norm/VI4155_yolo.png,0,0
VI3367,out_img_norm/VI3367_yolo.png,0,0
VI3139,out_img_norm/VI3139_yolo.png,1,6
VI1701,out_img_norm/VI1701_yolo.png,2,7
VI1852,out_img_norm/VI1852_yolo.png,1,2
VI1569,out_img_norm/VI1569_yolo.png,1,7
VI4337,out_img_norm/VI4337_yolo.png,5,7
GI345,out_img_norm/GI345_yolo.png,2,7
VI4311,out_img_norm/VI4311_yolo.png,6,0
VI2909,out_img_norm/VI2909_yolo.png,3,1
VI2839,out_img_norm/VI2839_yolo.png,1,7
VI1226,out_img_norm/VI1226_yolo.png,0,0
GI76,out_img_norm/GI76_yolo.png,1,7
VI160,out_img_norm/VI160_yolo.png,1,7
VI1078,out_img_norm/VI1078_yolo.png,1,7
GI215,out_img_norm/GI215_yolo.png,5,0
VI2324,out_img_norm/VI2324_yolo.png,0,0
GI353,out_img_norm/GI353_yolo.png,3,7
VI2182,out_img_norm/VI2182_yolo.png,1,7
VI3046,out_img_norm/VI3046_yolo.png,1,5
GI348,out_img_norm/GI348_yolo.png,2,7
VI183,out_img_norm/VI183_yolo.png,1,7
VI2947,out_img_norm/VI2947_yolo.png,3,1
VI191,out_img_norm/VI191_yolo.png,1,7
VI852,out_img_norm/VI852_yolo.png,1,1
VI4020,out_img_norm/VI4020_yolo.png,2,6
VI4127,out_img_norm/VI4127_yolo.png,1,6
VI1938,out_img_norm/VI1938_yolo.png,1,1
GI376,out_img_norm/GI376_yolo.png,0,0
GI717,out_img_norm/GI717_yolo.png,0,0
VI773,out_img_norm/VI773_yolo.png,5,0
VI2808,out_img_norm/VI2808_yolo.png,1,1
VI4465,out_img_norm/VI4465_yolo.png,0,0
GI104,out_img_norm/GI104_yolo.png,3,2
VI4005,out_img_norm/VI4005_yolo.png,2,5
VI4101,out_img_norm/VI4101_yolo.png,5,0
VI2336,out_img_norm/VI2336_yolo.png,0,0
VI3721,out_img_norm/VI3721_yolo.png,1,7
VI193,out_img_norm/VI193_yolo.png,3,7
VI572,out_img_norm/VI572_yolo.png,1,6
VI4157,out_img_norm/VI4157_yolo.png,0,0
VI2487,out_img_norm/VI2487_yolo.png,1,7
VI3334,out_img_norm/VI3334_yolo.png,1,6
VI3707,out_img_norm/VI3707_yolo.png,1,2
VI1027,out_img_norm/VI1027_yolo.png,1,6
VI1470,out_img_norm/VI1470_yolo.png,0,0
VI288,out_img_norm/VI288_yolo.png,1,7
GI493,out_img_norm/GI493_yolo.png,1,1
VI74,out_img_norm/VI74_yolo.png,1,1
VI1079,out_img_norm/VI1079_yolo.png,0,0
VI1592,out_img_norm/VI1592_yolo.png,1,7
VI1647,out_img_norm/VI1647_yolo.png,0,0
GI141,out_img_norm/GI141_yolo.png,0,0
VI2972,out_img_norm/VI2972_yolo.png,3,3
VI4286,out_img_norm/VI4286_yolo.png,5,0
VI1662,out_img_norm/VI1662_yolo.png,5,0
GI220,out_img_norm/GI220_yolo.png,5,0
VI2369,out_img_norm/VI2369_yolo.png,0,0
VI2993,out_img_norm/VI2993_yolo.png,5,0
VI3129,out_img_norm/VI3129_yolo.png,0,0
VI2328,out_img_norm/VI2328_yolo.png,0,0
VI3445,out_img_norm/VI3445_yolo.png,1,7
VI289,out_img_norm/VI289_yolo.png,1,5
VI1539,out_img_norm/VI1539_yolo.png,1,7
VI2226,out_img_norm/VI2226_yolo.png,0,0
GI75,out_img_norm/GI75_yolo.png,2,7
GI924,out_img_norm/GI924_yolo.png,1,6
VI1769,out_img_norm/VI1769_yolo.png,1,7
VI2437,out_img_norm/VI2437_yolo.png,0,0
VI1025,out_img_norm/VI1025_yolo.png,1,7
VI1506,out_img_norm/VI1506_yolo.png,2,2
VI2739,out_img_norm/VI2739_yolo.png,0,0
VI11,out_img_norm/VI11_yolo.png,4,5
VI3340,out_img_norm/VI3340_yolo.png,1,7
VI1249,out_img_norm/VI1249_yolo.png,5,0
VI614,out_img_norm/VI614_yolo.png,1,6
VI1030,out_img_norm/VI1030_yolo.png,1,1
VI2455,out_img_norm/VI2455_yolo.png,1,7
VI2181,out_img_norm/VI2181_yolo.png,3,7
VI2809,out_img_norm/VI2809_yolo.png,1,7
VI75,out_img_norm/VI75_yolo.png,1,7
VI2294,out_img_norm/VI2294_yolo.png,1,1
GI363,out_img_norm/GI363_yolo.png,2,1
VI2117,out_img_norm/VI2117_yolo.png,1,7
VI3252,out_img_norm/VI3252_yolo.png,1,7
GI917,out_img_norm/GI917_yolo.png,1,2
VI1936,out_img_norm/VI1936_yolo.png,1,7
VI2772,out_img_norm/VI2772_yolo.png,2,1
VI3975,out_img_norm/VI3975_yolo.png,3,4
VI3284,out_img_norm/VI3284_yolo.png,3,7
VI1012,out_img_norm/VI1012_yolo.png,0,0
